IP,Method,Path,Query,User-Agent,Timestamp,Label
85.126.116.91,POST,/profile,username=admin,Chrome/92.0.4515.159,2025-03-26 12:51:32.761446,0
16.221.174.106,GET,/admin,"' UNION SELECT null, null, null --",Chrome/92.0.4515.159,2025-03-26 13:49:36.761446,1
252.62.188.78,POST,/search,email=user@example.com,Mozilla/5.0,2025-03-26 12:54:03.761446,0
203.104.242.41,GET,/profile,' OR 'a' = 'a,Mozilla/5.0,2025-03-26 13:07:34.761446,1
97.13.103.76,POST,/search,password=123456,Chrome/92.0.4515.159,2025-03-26 13:48:10.761446,0
180.62.52.186,POST,/admin,admin' --,Chrome/92.0.4515.159,2025-03-26 13:25:45.761446,1
195.172.130.107,POST,/login,"' UNION SELECT null, null, null --",Safari/537.36,2025-03-26 13:26:36.761446,1
251.175.80.111,POST,/login,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:14:43.761446,1
1.32.198.54,POST,/admin,'; DROP TABLE users; --,Opera/77.0.4054.254,2025-03-26 12:50:30.761446,1
189.40.222.97,POST,/login,city=NewYork,Mozilla/5.0,2025-03-26 13:19:48.761446,0
198.166.103.109,POST,/admin,username=admin,Safari/537.36,2025-03-26 13:34:30.761446,0
32.211.104.179,POST,/profile,name=JohnDoe,Opera/77.0.4054.254,2025-03-26 13:01:51.761446,0
68.61.126.206,GET,/login,'; DROP TABLE users; --,Safari/537.36,2025-03-26 13:38:57.761446,1
242.50.64.163,POST,/search,email=user@example.com,Chrome/92.0.4515.159,2025-03-26 12:59:16.761446,0
98.41.245.25,GET,/login,1' OR '1' = '1,Opera/77.0.4054.254,2025-03-26 13:31:25.761446,1
113.214.101.48,GET,/login,password=123456,Opera/77.0.4054.254,2025-03-26 13:19:31.761446,0
187.41.52.196,POST,/login,password=123456,Chrome/92.0.4515.159,2025-03-26 13:41:23.761446,0
177.221.230.55,GET,/profile,"' UNION SELECT null, null, null --",Mozilla/5.0,2025-03-26 13:24:04.761446,1
149.139.231.19,GET,/search,1' OR '1' = '1,Mozilla/5.0,2025-03-26 13:20:04.761446,1
105.8.91.200,POST,/search,"' UNION SELECT null, null, null --",Safari/537.36,2025-03-26 13:04:24.761446,1
141.98.179.42,GET,/login,"' UNION SELECT null, null, null --",Mozilla/5.0,2025-03-26 13:12:18.761446,1
30.63.113.235,POST,/search,'; DROP TABLE users; --,Safari/537.36,2025-03-26 13:19:07.761446,1
239.51.93.212,POST,/profile,email=user@example.com,Mozilla/5.0,2025-03-26 12:53:30.761446,0
104.132.30.145,GET,/login,' OR 'a' = 'a,Chrome/92.0.4515.159,2025-03-26 13:00:19.761446,1
120.131.220.186,GET,/login,email=user@example.com,Safari/537.36,2025-03-26 13:35:39.761446,0
108.103.31.146,GET,/admin,'; DROP TABLE users; --,Mozilla/5.0,2025-03-26 13:49:42.761446,1
173.96.90.244,POST,/login,password=123456,Opera/77.0.4054.254,2025-03-26 13:08:57.761446,0
171.17.61.102,GET,/admin,email=user@example.com,Opera/77.0.4054.254,2025-03-26 13:16:24.761446,0
241.186.131.93,GET,/search,name=JohnDoe,Safari/537.36,2025-03-26 13:17:11.761446,0
46.146.20.27,GET,/login,1' OR '1' = '1,Chrome/92.0.4515.159,2025-03-26 13:22:12.761446,1
29.156.117.229,GET,/search,"' UNION SELECT null, null, null --",Mozilla/5.0,2025-03-26 13:22:03.761446,1
62.54.74.65,POST,/admin,1' OR '1' = '1,Mozilla/5.0,2025-03-26 13:03:05.761446,1
141.151.37.239,GET,/profile,email=user@example.com,Safari/537.36,2025-03-26 13:13:53.761446,0
23.110.228.163,GET,/search,password=123456,Opera/77.0.4054.254,2025-03-26 13:13:22.761446,0
143.81.109.237,POST,/profile,password=123456,Chrome/92.0.4515.159,2025-03-26 13:26:08.761446,0
86.82.114.44,GET,/login,' OR 'a' = 'a,Mozilla/5.0,2025-03-26 13:28:48.761446,1
107.49.113.52,POST,/search,' OR 1=1; --,Chrome/92.0.4515.159,2025-03-26 13:35:19.761446,1
157.20.38.54,POST,/admin,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:16:05.761446,1
6.173.76.89,POST,/login,1' OR '1' = '1,Safari/537.36,2025-03-26 13:47:00.761446,1
100.23.184.108,GET,/login,1' OR '1' = '1,Mozilla/5.0,2025-03-26 13:35:24.761446,1
179.24.137.198,POST,/login,"' UNION SELECT null, null, null --",Safari/537.36,2025-03-26 13:11:12.761446,1
170.46.159.224,GET,/login,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:24:30.761446,1
122.91.11.32,POST,/search,username=admin,Mozilla/5.0,2025-03-26 13:36:56.761446,0
63.107.71.123,POST,/admin,name=JohnDoe,Chrome/92.0.4515.159,2025-03-26 13:09:15.761446,0
91.163.90.136,GET,/admin,username=admin,Safari/537.36,2025-03-26 13:50:05.761446,0
65.194.164.102,POST,/admin,' OR 'a' = 'a,Mozilla/5.0,2025-03-26 13:21:36.761446,1
36.208.40.101,POST,/login,password=123456,Opera/77.0.4054.254,2025-03-26 13:14:40.761446,0
241.152.11.123,POST,/admin,'; DROP TABLE users; --,Safari/537.36,2025-03-26 12:55:28.761446,1
210.212.21.180,POST,/search,' OR 1=1; --,Opera/77.0.4054.254,2025-03-26 13:48:14.761446,1
86.217.219.29,GET,/login,1' OR '1' = '1,Safari/537.36,2025-03-26 13:03:56.761446,1
110.183.180.6,POST,/admin,' OR 'a' = 'a,Opera/77.0.4054.254,2025-03-26 12:54:16.761446,1
201.216.175.187,GET,/admin,1' OR '1' = '1,Opera/77.0.4054.254,2025-03-26 13:02:41.761446,1
243.187.71.13,GET,/login,search=apple,Opera/77.0.4054.254,2025-03-26 13:21:04.761446,0
202.36.248.124,POST,/profile,"' UNION SELECT null, null, null --",Safari/537.36,2025-03-26 13:41:34.761446,1
96.70.230.97,POST,/profile,"' UNION SELECT null, null, null --",Safari/537.36,2025-03-26 13:14:13.761446,1
188.154.64.194,POST,/profile,admin' --,Safari/537.36,2025-03-26 13:01:41.761446,1
112.239.194.1,GET,/profile,"' UNION SELECT null, null, null --",Opera/77.0.4054.254,2025-03-26 13:35:13.761446,1
110.12.179.96,GET,/profile,' OR 'a' = 'a,Mozilla/5.0,2025-03-26 12:51:15.761446,1
80.179.252.165,POST,/profile,' OR 1=1; --,Safari/537.36,2025-03-26 13:18:20.761446,1
31.127.97.233,GET,/login,"' UNION SELECT null, null, null --",Mozilla/5.0,2025-03-26 13:19:02.761446,1
40.161.124.20,POST,/profile,' OR 'a' = 'a,Safari/537.36,2025-03-26 13:11:38.761446,1
169.198.162.50,POST,/search,password=123456,Mozilla/5.0,2025-03-26 13:02:47.761446,0
189.49.11.56,POST,/admin,city=NewYork,Safari/537.36,2025-03-26 12:52:41.761446,0
53.29.249.234,POST,/login,' OR 'a' = 'a,Safari/537.36,2025-03-26 13:24:22.761446,1
252.100.21.47,POST,/admin,1' OR '1' = '1,Mozilla/5.0,2025-03-26 13:28:05.761446,1
147.238.112.228,POST,/login,' OR 'a' = 'a,Opera/77.0.4054.254,2025-03-26 13:35:58.761446,1
54.85.25.212,POST,/search,"' UNION SELECT null, null, null --",Chrome/92.0.4515.159,2025-03-26 12:51:04.761446,1
210.3.68.223,POST,/admin,email=user@example.com,Safari/537.36,2025-03-26 13:09:57.761446,0
111.248.69.67,GET,/search,search=apple,Mozilla/5.0,2025-03-26 13:47:11.761446,0
39.90.164.56,POST,/admin,password=123456,Mozilla/5.0,2025-03-26 13:44:21.761446,0
219.164.140.126,GET,/profile,city=NewYork,Safari/537.36,2025-03-26 13:25:46.761446,0
241.4.74.125,POST,/search,' OR 1=1; --,Chrome/92.0.4515.159,2025-03-26 13:35:05.761446,1
113.107.40.74,POST,/profile,admin' --,Chrome/92.0.4515.159,2025-03-26 13:31:40.761446,1
255.85.35.91,POST,/profile,1' OR '1' = '1,Opera/77.0.4054.254,2025-03-26 12:56:57.761446,1
88.126.78.52,POST,/login,' OR 'a' = 'a,Mozilla/5.0,2025-03-26 13:08:00.761446,1
84.97.16.151,POST,/profile,"' UNION SELECT null, null, null --",Safari/537.36,2025-03-26 13:07:40.761446,1
21.103.219.169,GET,/login,admin' --,Opera/77.0.4054.254,2025-03-26 13:26:08.761446,1
62.146.87.94,GET,/profile,1' OR '1' = '1,Chrome/92.0.4515.159,2025-03-26 13:08:52.761446,1
74.113.188.71,POST,/profile,city=NewYork,Mozilla/5.0,2025-03-26 12:53:49.761446,0
13.64.216.223,POST,/login,'; DROP TABLE users; --,Mozilla/5.0,2025-03-26 13:36:23.761446,1
46.121.232.222,GET,/profile,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 12:56:44.761446,1
215.175.89.226,POST,/admin,city=NewYork,Chrome/92.0.4515.159,2025-03-26 13:42:38.761446,0
244.38.240.112,GET,/profile,email=user@example.com,Chrome/92.0.4515.159,2025-03-26 13:24:56.761446,0
93.102.17.242,GET,/login,"' UNION SELECT null, null, null --",Opera/77.0.4054.254,2025-03-26 13:14:30.761446,1
114.29.152.146,POST,/search,email=user@example.com,Safari/537.36,2025-03-26 13:41:18.761446,0
240.123.192.87,POST,/profile,admin' --,Safari/537.36,2025-03-26 13:45:43.761446,1
4.167.137.148,GET,/admin,admin' --,Safari/537.36,2025-03-26 13:18:33.761446,1
48.36.93.108,POST,/search,username=admin,Mozilla/5.0,2025-03-26 13:37:50.761446,0
243.211.195.88,GET,/admin,' OR 1=1; --,Mozilla/5.0,2025-03-26 12:56:10.761446,1
53.13.106.101,GET,/admin,"' UNION SELECT null, null, null --",Chrome/92.0.4515.159,2025-03-26 13:21:41.761446,1
184.91.92.183,GET,/admin,search=apple,Mozilla/5.0,2025-03-26 12:58:21.761446,0
242.122.137.65,GET,/login,' OR 'a' = 'a,Chrome/92.0.4515.159,2025-03-26 12:54:34.761446,1
100.81.55.143,POST,/login,1' OR '1' = '1,Mozilla/5.0,2025-03-26 13:30:28.761446,1
23.112.207.210,POST,/admin,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:24:10.761446,1
153.60.218.69,POST,/profile,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:17:45.761446,1
52.79.47.174,GET,/search,'; DROP TABLE users; --,Opera/77.0.4054.254,2025-03-26 13:29:05.761446,1
231.86.45.66,GET,/admin,admin' --,Chrome/92.0.4515.159,2025-03-26 13:31:23.761446,1
77.50.241.97,GET,/profile,search=apple,Chrome/92.0.4515.159,2025-03-26 13:34:18.761446,0
22.171.27.232,GET,/login,"' UNION SELECT null, null, null --",Mozilla/5.0,2025-03-26 13:47:52.761446,1
184.152.123.13,GET,/search,1' OR '1' = '1,Chrome/92.0.4515.159,2025-03-26 13:15:03.761446,1
117.176.53.173,POST,/search,city=NewYork,Mozilla/5.0,2025-03-26 13:08:42.761446,0
174.206.126.242,POST,/admin,city=NewYork,Opera/77.0.4054.254,2025-03-26 13:41:38.761446,0
240.157.236.199,POST,/profile,1' OR '1' = '1,Opera/77.0.4054.254,2025-03-26 13:13:07.761446,1
52.107.52.49,POST,/admin,city=NewYork,Mozilla/5.0,2025-03-26 13:46:23.761446,0
172.206.182.155,POST,/admin,city=NewYork,Chrome/92.0.4515.159,2025-03-26 13:04:12.761446,0
223.169.53.29,GET,/search,email=user@example.com,Opera/77.0.4054.254,2025-03-26 13:30:43.761446,0
216.62.11.109,POST,/admin,' OR 1=1; --,Safari/537.36,2025-03-26 13:44:28.761446,1
131.219.205.186,POST,/profile,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:46:39.761446,1
218.58.194.134,POST,/search,'; DROP TABLE users; --,Opera/77.0.4054.254,2025-03-26 13:18:40.761446,1
179.186.137.56,GET,/profile,admin' --,Chrome/92.0.4515.159,2025-03-26 13:18:13.761446,1
241.30.62.53,POST,/search,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:28:11.761446,1
165.43.229.249,GET,/login,search=apple,Safari/537.36,2025-03-26 13:47:42.761446,0
154.140.120.81,GET,/login,"' UNION SELECT null, null, null --",Chrome/92.0.4515.159,2025-03-26 13:37:40.761446,1
11.109.16.232,POST,/login,' OR 1=1; --,Mozilla/5.0,2025-03-26 12:52:58.761446,1
217.151.26.76,POST,/profile,search=apple,Safari/537.36,2025-03-26 12:51:06.761446,0
166.6.200.103,GET,/search,admin' --,Mozilla/5.0,2025-03-26 13:32:30.761446,1
216.34.240.134,POST,/admin,username=admin,Mozilla/5.0,2025-03-26 13:28:30.761446,0
180.10.240.193,GET,/search,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:11:48.761446,1
81.43.170.171,GET,/admin,email=user@example.com,Opera/77.0.4054.254,2025-03-26 12:53:41.761446,0
246.83.39.143,GET,/profile,' OR 1=1; --,Chrome/92.0.4515.159,2025-03-26 13:04:40.761446,1
217.144.147.51,POST,/admin,"' UNION SELECT null, null, null --",Mozilla/5.0,2025-03-26 13:49:51.761446,1
23.107.177.212,GET,/profile,'; DROP TABLE users; --,Mozilla/5.0,2025-03-26 13:35:14.761446,1
172.28.11.251,POST,/admin,admin' --,Safari/537.36,2025-03-26 13:04:54.761446,1
249.45.66.225,GET,/login,password=123456,Safari/537.36,2025-03-26 12:55:57.761446,0
40.76.189.203,POST,/login,password=123456,Opera/77.0.4054.254,2025-03-26 13:49:32.761446,0
91.249.212.8,GET,/login,city=NewYork,Opera/77.0.4054.254,2025-03-26 13:21:54.761446,0
85.230.98.31,POST,/login,username=admin,Mozilla/5.0,2025-03-26 13:37:29.761446,0
254.213.31.170,GET,/admin,'; DROP TABLE users; --,Opera/77.0.4054.254,2025-03-26 12:53:14.761446,1
151.46.179.198,GET,/admin,name=JohnDoe,Safari/537.36,2025-03-26 12:57:09.761446,0
22.75.15.47,POST,/admin,email=user@example.com,Mozilla/5.0,2025-03-26 13:37:38.761446,0
96.129.93.138,GET,/admin,' OR 1=1; --,Chrome/92.0.4515.159,2025-03-26 13:41:17.761446,1
37.99.50.237,GET,/login,' OR 1=1; --,Chrome/92.0.4515.159,2025-03-26 13:15:18.761446,1
143.136.223.127,POST,/login,admin' --,Chrome/92.0.4515.159,2025-03-26 13:09:05.761446,1
134.124.38.143,POST,/admin,' OR 'a' = 'a,Chrome/92.0.4515.159,2025-03-26 13:45:20.761446,1
51.196.42.60,GET,/profile,admin' --,Mozilla/5.0,2025-03-26 13:37:06.761446,1
186.139.250.207,GET,/search,' OR 'a' = 'a,Opera/77.0.4054.254,2025-03-26 12:58:44.761446,1
160.186.103.89,POST,/search,' OR 1=1; --,Chrome/92.0.4515.159,2025-03-26 13:19:50.761446,1
48.17.59.51,GET,/login,username=admin,Chrome/92.0.4515.159,2025-03-26 13:25:06.761446,0
99.248.50.30,POST,/search,password=123456,Mozilla/5.0,2025-03-26 13:36:51.761446,0
27.8.67.210,POST,/search,search=apple,Opera/77.0.4054.254,2025-03-26 12:55:27.761446,0
114.104.93.106,GET,/login,city=NewYork,Safari/537.36,2025-03-26 13:30:21.761446,0
30.145.37.68,POST,/search,search=apple,Safari/537.36,2025-03-26 13:03:24.761446,0
253.199.220.119,GET,/profile,' OR 1=1; --,Safari/537.36,2025-03-26 13:16:49.761446,1
37.109.142.117,POST,/profile,search=apple,Opera/77.0.4054.254,2025-03-26 13:41:34.761446,0
43.222.109.159,GET,/login,"' UNION SELECT null, null, null --",Mozilla/5.0,2025-03-26 13:10:52.761446,1
189.3.209.218,GET,/search,' OR 'a' = 'a,Mozilla/5.0,2025-03-26 13:42:41.761446,1
86.175.79.166,GET,/search,password=123456,Mozilla/5.0,2025-03-26 12:54:03.761446,0
175.107.241.159,GET,/admin,admin' --,Opera/77.0.4054.254,2025-03-26 13:37:40.761446,1
134.98.173.80,POST,/admin,'; DROP TABLE users; --,Mozilla/5.0,2025-03-26 13:49:35.761446,1
57.142.18.193,GET,/login,username=admin,Mozilla/5.0,2025-03-26 13:17:41.761446,0
226.70.126.251,GET,/login,1' OR '1' = '1,Mozilla/5.0,2025-03-26 13:42:09.761446,1
222.177.160.43,GET,/profile,' OR 1=1; --,Safari/537.36,2025-03-26 13:40:29.761446,1
218.117.210.147,POST,/search,password=123456,Chrome/92.0.4515.159,2025-03-26 13:43:01.761446,0
43.155.220.125,GET,/profile,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:42:41.761446,1
107.185.199.233,POST,/admin,city=NewYork,Safari/537.36,2025-03-26 13:49:33.761446,0
170.44.231.84,POST,/login,password=123456,Mozilla/5.0,2025-03-26 13:42:28.761446,0
196.1.47.64,GET,/profile,' OR 'a' = 'a,Safari/537.36,2025-03-26 13:02:52.761446,1
92.162.194.44,GET,/profile,password=123456,Chrome/92.0.4515.159,2025-03-26 13:25:37.761446,0
217.239.215.24,POST,/admin,1' OR '1' = '1,Opera/77.0.4054.254,2025-03-26 13:06:31.761446,1
134.253.92.19,POST,/admin,name=JohnDoe,Mozilla/5.0,2025-03-26 13:40:33.761446,0
55.142.48.138,POST,/profile,email=user@example.com,Chrome/92.0.4515.159,2025-03-26 13:43:39.761446,0
243.50.40.59,POST,/admin,search=apple,Opera/77.0.4054.254,2025-03-26 13:05:21.761446,0
6.60.196.127,POST,/profile,search=apple,Safari/537.36,2025-03-26 13:42:25.761446,0
25.89.36.82,POST,/search,search=apple,Mozilla/5.0,2025-03-26 13:10:56.761446,0
178.40.235.116,GET,/profile,email=user@example.com,Chrome/92.0.4515.159,2025-03-26 13:24:15.761446,0
218.126.224.226,GET,/profile,city=NewYork,Opera/77.0.4054.254,2025-03-26 13:41:50.761446,0
183.64.243.91,GET,/login,' OR 'a' = 'a,Mozilla/5.0,2025-03-26 13:16:47.761446,1
6.5.57.55,POST,/search,email=user@example.com,Mozilla/5.0,2025-03-26 13:26:14.761446,0
23.70.168.225,GET,/admin,city=NewYork,Safari/537.36,2025-03-26 13:47:12.761446,0
167.39.53.129,POST,/login,'; DROP TABLE users; --,Mozilla/5.0,2025-03-26 12:56:52.761446,1
96.245.158.126,GET,/login,password=123456,Opera/77.0.4054.254,2025-03-26 13:00:37.761446,0
183.252.208.13,GET,/admin,"' UNION SELECT null, null, null --",Mozilla/5.0,2025-03-26 12:57:26.761446,1
89.205.234.20,GET,/search,search=apple,Chrome/92.0.4515.159,2025-03-26 13:42:41.761446,0
158.168.82.136,GET,/search,'; DROP TABLE users; --,Safari/537.36,2025-03-26 12:55:53.761446,1
113.173.217.50,GET,/profile,search=apple,Safari/537.36,2025-03-26 13:29:33.761446,0
35.114.93.8,POST,/login,username=admin,Chrome/92.0.4515.159,2025-03-26 13:47:31.761446,0
103.253.204.110,GET,/profile,name=JohnDoe,Mozilla/5.0,2025-03-26 13:40:36.761446,0
111.211.203.80,GET,/login,name=JohnDoe,Mozilla/5.0,2025-03-26 13:19:54.761446,0
73.81.29.114,POST,/admin,'; DROP TABLE users; --,Mozilla/5.0,2025-03-26 13:20:43.761446,1
3.13.157.70,GET,/admin,city=NewYork,Chrome/92.0.4515.159,2025-03-26 13:22:55.761446,0
16.76.220.218,POST,/login,name=JohnDoe,Mozilla/5.0,2025-03-26 13:11:29.761446,0
43.215.126.240,GET,/profile,"' UNION SELECT null, null, null --",Opera/77.0.4054.254,2025-03-26 13:20:00.761446,1
139.104.112.151,GET,/profile,' OR 1=1; --,Opera/77.0.4054.254,2025-03-26 13:41:13.761446,1
163.78.242.36,GET,/admin,search=apple,Safari/537.36,2025-03-26 12:50:29.761446,0
149.182.152.142,POST,/admin,search=apple,Mozilla/5.0,2025-03-26 12:55:58.761446,0
174.4.49.65,POST,/login,name=JohnDoe,Opera/77.0.4054.254,2025-03-26 12:58:58.761446,0
155.124.11.212,POST,/profile,email=user@example.com,Opera/77.0.4054.254,2025-03-26 12:51:31.761446,0
48.57.88.38,POST,/login,search=apple,Chrome/92.0.4515.159,2025-03-26 13:41:02.761446,0
140.186.147.180,GET,/admin,email=user@example.com,Opera/77.0.4054.254,2025-03-26 12:57:17.761446,0
140.174.90.236,POST,/admin,' OR 1=1; --,Chrome/92.0.4515.159,2025-03-26 13:47:42.761446,1
212.216.171.59,POST,/profile,search=apple,Mozilla/5.0,2025-03-26 13:43:24.761446,0
196.221.25.63,GET,/search,name=JohnDoe,Chrome/92.0.4515.159,2025-03-26 13:15:58.761446,0
80.216.32.179,POST,/admin,username=admin,Mozilla/5.0,2025-03-26 13:47:37.761446,0
192.39.95.34,GET,/admin,email=user@example.com,Safari/537.36,2025-03-26 13:47:31.761446,0
87.233.107.104,POST,/admin,' OR 'a' = 'a,Opera/77.0.4054.254,2025-03-26 13:45:04.761446,1
90.44.96.95,GET,/admin,city=NewYork,Mozilla/5.0,2025-03-26 13:24:52.761446,0
115.185.26.48,POST,/admin,password=123456,Mozilla/5.0,2025-03-26 13:24:00.761446,0
206.146.197.89,GET,/search,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:31:17.761446,1
45.203.223.93,POST,/search,' OR 'a' = 'a,Chrome/92.0.4515.159,2025-03-26 13:29:01.761446,1
199.61.65.86,GET,/login,'; DROP TABLE users; --,Chrome/92.0.4515.159,2025-03-26 13:16:33.761446,1
142.223.134.106,GET,/search,admin' --,Opera/77.0.4054.254,2025-03-26 13:33:11.761446,1
128.73.78.110,GET,/search,' OR 'a' = 'a,Safari/537.36,2025-03-26 13:17:00.761446,1
191.242.105.245,GET,/profile,1' OR '1' = '1,Mozilla/5.0,2025-03-26 13:45:27.761446,1
185.174.131.195,POST,/profile,admin' --,Safari/537.36,2025-03-26 13:39:23.761446,1
50.124.89.162,POST,/search,username=admin,Safari/537.36,2025-03-26 13:28:31.761446,0
157.211.255.16,GET,/admin,"' UNION SELECT null, null, null --",Chrome/92.0.4515.159,2025-03-26 13:38:49.761446,1
66.137.182.122,POST,/admin,search=apple,Safari/537.36,2025-03-26 12:57:28.761446,0
123.142.42.172,GET,/profile,admin' --,Safari/537.36,2025-03-26 13:16:20.761446,1
